Date,V7-price top5,V7-price + V2,V7-price + voltgt20,"V7-price + min(V2, voltgt20)",B dip sleeve (price-only gates),"B + min(V2, voltgt20)",CONTROL universe equal weight,CONTROL SPY buy&hold,CONTROL QQQ buy&hold
2013-06-14,108619.82400078063,90126.21464913731,110803.2331745748,92426.75683764453,105404.40570321407,120034.98146476901,170066.46014104612,126092.62615184042,143384.24716937885
2013-06-17,108822.52686974713,90294.40533114708,110944.11861351077,92544.27673154496,106826.60883358555,121463.20914513162,170809.6483085531,127066.26205053463,144772.86962475593
2013-06-18,109601.0734719118,90940.39660232191,111484.53142472138,92995.0632479909,107242.57252608663,121878.71630848151,172184.76376034203,128070.83541504685,145963.10663316151
2013-06-19,107647.62272873893,89319.54034882209,110123.97497616785,91860.15214087347,104859.42673829723,119499.44793188527,170701.4825962582,126301.29514608454,144336.44585691413
2013-06-20,104685.77687751775,86861.97832089155,108047.96185158001,90128.44129850368,102297.62777699438,116898.31535985002,166289.04293120813,123171.7480185536,140904.58042908192
2013-06-21,104400.46893392548,86625.24690283,107847.08059462777,89960.87576311617,101505.62480436874,116110.30150876976,166252.2264677615,123567.19475674252,139714.34342067636
2013-06-24,103517.8444391084,85892.89803920175,107246.55653470963,89459.94731842216,101420.14255802626,116027.5625045496,164265.16780046793,122005.79135169969,138325.73609998397
2013-06-25,103423.9611669561,85814.99933133881,107182.16587584824,89406.23571092942,101378.44564648194,115987.5377097917,165638.5303591033,123178.78396395704,139337.42923305213
2013-06-26,105188.24477336473,87278.896041501,108382.21013661468,90407.25522910105,102655.79913080137,117212.97932615118,166594.91427368904,124398.3527610173,140587.19095635996
2013-06-27,107237.89846581845,88979.57573180462,109767.17091504921,91562.52326082322,103969.88924525265,118471.24077627051,168104.85295584745,125128.5094733979,141182.3018932204
2013-06-28,106849.3310283663,88657.16577951795,109506.94983209904,91345.4592811109,103867.65781287014,118373.5205868587,167255.94717940938,124615.83146841361,141380.67220550723
2013-07-01,105983.85280486477,87939.04386334828,108925.34570252869,90860.31293727747,101049.38926646885,115696.92595766457,167416.98744000494,125346.04730638584,142253.51974119083
2013-07-02,106901.30469518936,88700.2904107286,109544.28900715914,91376.60583482527,100186.102595996,114869.5714633501,165901.20132800538,125229.59945367952,142313.02932140842
2013-07-03,106407.80774632817,88290.81624382663,109213.50551864148,91100.68207174374,100069.8202075911,114761.55219329988,165718.27795547986,125283.87674679168,142888.31382131946
2013-07-05,108406.56374744375,89949.26408283712,110555.7488037304,92220.3172139098,101572.21341674034,116147.53466524846,167928.95264109885,126635.59124113484,143979.37324092397
2013-07-08,107680.89025116117,89347.14374345336,110070.55252364208,91815.58968644137,101572.24934730407,116146.80045481394,169460.12363477674,127357.9877196146,144118.2339729932
2013-07-09,107954.89686451467,89574.49799556672,110253.78331464616,91968.4320474456,101397.4519001345,115984.47357902584,170313.36694378205,128274.64132937978,144991.06637399213
2013-07-10,108146.83659563978,89733.7580713974,110382.20003382444,92075.5511317658,103490.75115817103,117930.41794014594,171699.21258123108,128321.24707697854,145824.24590109228
2013-07-11,110136.64269643108,91384.7798199577,111711.96346901897,93184.77618012401,104682.97169607512,119030.62900526053,174588.71173012548,130069.05869101851,148720.4948375969
2013-07-12,110723.36087902369,91871.60337495181,112107.22286570013,93514.48266158819,104446.01683112897,118800.11714293242,175344.05809003176,130123.43945391601,149375.1304893596
2013-07-15,109694.46550088952,91017.8877060647,111407.26682047512,92930.61281108373,103962.05215966122,118318.62748880028,175054.3789900757,130620.62655389444,149712.36153371565
2013-07-16,106083.60629820316,88021.81332863997,108903.48965822624,90842.081670605,103713.77578881878,118069.04344420228,173369.62209826495,130131.21446921477,149513.99122142885
2013-07-17,108596.0528319923,90106.49075913493,110669.5056252727,92315.20771287878,103531.68559622149,117883.41797763921,175240.30292704856,130465.22971770485,149890.89027436837
2013-07-18,108125.28936297452,89715.87947019227,110351.17722039747,92049.6733847824,104031.11167974191,118393.83522413955,175450.49060455788,131179.89552507957,149513.99122142885
2013-07-19,108207.84784758756,89784.38154864608,110406.45858934593,92095.78645837295,103516.22234731169,117864.92926952936,175125.69243228508,131412.9686072671,147966.66646234842
2013-07-22,108796.72607561291,90272.99737977498,110798.74706336201,92423.01473826412,104136.57684630516,118513.65693533406,175365.89141142328,131669.33717255507,148403.09023019022
2013-07-23,108785.62191906986,90263.7838167325,110789.40671429633,92415.22346586945,103874.20053760837,118222.74275598943,174789.764637769,131389.62877997296,147312.0459452704
2013-07-24,111440.60993556897,92466.73361956191,112659.0230659891,93974.76799328711,103507.18555879063,117807.37459162895,175670.4796207953,130908.02127338784,147788.1377216957
2013-07-25,111655.93453338071,92645.3970550825,112810.36763625665,94101.01239423142,102886.9512771472,117105.10678967481,178535.64845571772,131226.48649128043,148720.4948375969
2013-07-26,112918.9126273036,93693.34052062553,113698.75974131539,94842.0665920036,102712.30122339685,116906.32149240068,178934.01604751553,131366.33329687253,149513.99122142885
2013-07-29,113812.29088302047,94434.61221000915,114332.06532459715,95370.33981538222,101986.60733294762,116080.34249814751,178959.73210946258,130962.40203628536,149236.26975729037
2013-07-30,113925.26123822945,94528.34823449838,114413.60201391124,95438.35382129763,102969.86719841382,117199.48102949784,181293.95324098022,130962.40203628536,150029.7510064376
2013-07-31,114633.90141564471,95116.33534758992,114924.88379368071,95864.84062479927,102930.73576926181,117154.94194914999,181025.65118751387,131055.62831288078,150307.4724705761
2013-08-01,116118.82394046515,96348.43498907289,115992.16804054697,96755.11808995534,102926.3085324241,117149.90290351566,181676.73761994485,132570.38162613113,151834.9556580224
2013-08-02,116106.43216288785,96338.15303533111,115981.960252815,96746.60324171922,103838.65242647838,118188.32544219444,182642.78883182438,132795.6501302241,152687.96162207195
2013-08-05,117391.20135519284,97404.17744722341,116935.96523024727,97542.38855903133,104161.81106281622,118556.14202290359,184247.82014495996,132601.46690592822,152787.139210873
2013-08-06,117545.86520263081,97532.50823067741,117045.33192097774,97633.61702087916,104770.151238329,119248.54995543112,185183.07554890725,131847.98514765137,151874.6236666059
2013-08-07,115951.44810034981,96209.55655659441,115795.92068851618,96591.4179363903,103675.48597467593,118002.61068900528,182602.5314653209,131420.74362256585,151596.90220246743
2013-08-08,118970.87902159095,98714.89922152145,118193.8839440088,98591.68417746494,103763.55203764835,118102.84677901393,182361.8400842772,131902.27722216144,152350.73057771588
2013-08-09,118765.22448289824,98544.25942102192,118022.790142419,98448.96591245678,102923.6345563202,117146.85940525553,181887.08791949908,131521.6710074705,151735.76293453667
2013-08-12,118216.28915940848,98088.78581619471,117572.5716563162,98073.41518756707,101648.61942661992,115695.6473606902,181691.94340360875,131366.33329687253,152092.8355505268
2013-08-13,118685.43796245073,98478.05735216285,117977.45382323502,98411.14852365792,101819.95095339409,115890.65553704563,181871.48358284705,131754.78843385176,152945.84151457634
2013-08-14,115918.60937161148,96182.3089492419,115591.13219838288,96420.59317398576,102265.1452054591,116397.37208159354,180585.46412295252,131078.8942331854,152370.55701466528
2013-08-15,114267.69106351577,94812.47596366685,114157.55517290384,95224.77179453899,100578.31164317267,114477.43158383445,177970.99903705882,129245.67570204247,149791.71268556733
2013-08-16,114653.24064392522,95132.38187919858,114484.63084851805,95497.60267745983,100908.49542511348,114853.2441292003,178161.6452489218,128818.47852115068,149732.20310534973
2013-08-19,115117.37134646562,95517.4896963693,114875.66243631637,95823.78252299131,101238.77019761343,115229.16023929438,178223.43877261633,127994.9624995935,149474.30807816065
2013-08-20,116852.61679339709,96957.29228358358,116347.66611406089,97051.6575776177,102214.69263396764,116339.94736739041,179861.3095096325,128624.19182706946,150128.94372992337
2013-08-21,115677.79077650176,95982.49212396136,115351.2832376662,96220.52264413943,102029.93653151083,116129.65944613627,179041.4167014095,127831.83499229887,149613.1688102299
2013-08-22,118336.63637604327,98188.64271781124,117626.62375383622,98118.50286173423,104243.55053489712,118649.17723765282,181180.8487330825,128997.02302646164,151081.14241745864
2013-08-23,119082.55916209819,98807.56470324167,118278.26106799097,98662.06753810812,106093.9280253587,120755.26212919579,183560.3445884034,129432.08391103962,152092.8355505268
2013-08-26,119830.255143836,99427.95798008876,118917.65696980516,99195.4210138759,105632.57477795551,120230.153545121,184233.61754906733,128950.44684165869,152172.18670237847
2013-08-27,118162.405121405,98044.07607356766,117413.31188906175,97940.56830792,103160.35324535945,117416.29072783777,182633.5320825764,126876.39499442739,149057.72588195294
2013-08-28,119187.61682456717,98894.73524991966,118381.3726178482,98748.0782606544,103570.88530353308,117883.5550399419,184715.85022836007,127326.94678401123,149633.01038186398
2013-08-29,119665.84130505817,99291.53723865144,118836.481823654,99127.70858997261,104037.76445408864,118414.95316288175,184350.3217342966,127528.86067941216,150684.38665820032
2013-08-30,119365.12001588673,99042.01675096185,118548.26998679404,98887.29606228747,103541.24659780721,117849.82050163501,184448.1326070083,127124.91463742708,149712.36153371565
2013-09-03,118894.34344976593,98651.39459482871,118090.12240075611,98505.13126152066,104548.7079996549,118996.5050285392,184620.0082869817,127699.79276480133,150565.36749776517
2013-09-04,119788.05462825047,99392.94252355535,118964.28551944284,99234.31631950535,105205.62244560549,119744.19980800159,185943.54299481594,128756.27839876071,152172.18670237847
2013-09-05,119613.8801848029,99248.42301783015,118792.22458266732,99090.7913165882,105638.85079256273,120237.29685485724,187261.04066402063,128919.40590605533,152430.06659488287
2013-09-06,119491.35628741937,99146.76003709142,118670.55726559972,98989.30226065085,106477.2031505706,121191.50281774394,188384.50610015797,128981.50255865997,152608.61047022027
2013-09-09,119151.58180466644,98864.83555188261,118333.1167304372,98707.82550769823,107257.30386785361,122079.40722807142,190876.68114789028,130216.65094911354,154393.97355017098
2013-09-10,121673.34384310036,100957.24242936299,120837.55651328112,100796.90937458085,108924.03103836782,123976.46279118706,191844.50467222012,131179.89552507957,155147.78679073477
2013-09-11,122162.6859833826,101363.26918532266,121323.53730959207,101202.29130795485,108920.42633448227,123972.35994599413,190521.9371885504,131591.6018009655,154850.22375496218
2013-09-12,122018.32005516974,101243.482997545,121180.16304652004,101082.69535601311,110301.55317188991,125544.34748938082,191318.92181150793,131242.02174048004,154751.04616616113
2013-09-13,122319.57658480734,101493.44759566823,121479.35021254401,101332.26297828162,110741.02461915919,126044.55038318463,191872.4971046026,131537.2358194659,154850.22375496218
2013-09-16,123100.93313343434,102141.77039186942,122255.33953871467,101979.55615469627,113278.02650233368,128932.14567847594,192450.07348547128,132298.4925930415,154433.64155875446
2013-09-17,123761.15557692823,102689.58337357781,122911.02684299313,102526.49913909992,113012.14329964721,128629.5195392262,193729.1168465354,132888.89118821744,155465.1913981414
2013-09-18,122747.18467291105,101848.25113810322,121904.02101454318,101686.50304716646,112287.44888495245,127804.67814029983,194666.55077932132,134426.9547659661,157329.8904952591
2013-09-19,124835.21901367074,103580.77678819749,123977.71242207596,103416.27722422835,115484.82831618561,131443.90989023348,195537.79267975257,134201.6566990773,157706.80468288332
2013-09-20,124364.388856908,103190.11016576418,123510.11644847192,103026.23103051783,113501.93340957533,129186.9947332686,194699.19020299497,133263.43702976676,156695.09641513048
2013-09-23,122672.18663385835,101786.02226387967,121829.53814511451,101624.37300037977,113233.4555844079,128881.41541541905,194191.27196476475,132646.7423277154,156377.70694240852
2013-09-24,122994.97059412318,102053.8490326647,122150.1048675215,101891.77442589114,113594.33972270205,129292.17086136277,194268.96443406155,132334.5444225351,156377.70694240852
2013-09-25,124335.04825723487,103165.76509608285,123480.97739254437,103001.92462393083,116218.52219799577,132278.99441080468,194423.92593136636,131952.00184471844,155842.09045108096
2013-09-26,126008.19278982167,104554.04006955236,125142.62891477144,104387.99483861319,117529.88124942745,133771.5728170192,195482.10188998075,132459.46201624177,157052.16903112063
2013-09-27,127061.30119564063,105427.84625645034,126188.5034052996,105260.41330916846,120096.85750503912,136693.2847037892,196029.4073131247,131850.55711088708,156853.7987188338
2013-09-30,127354.48123612847,105671.10946832647,126479.66956044943,105503.29018785107,122336.10540740033,139241.97879453158,196038.51907729288,131148.01204979556,156476.88453120957
2013-10-01,128197.34697356935,106370.46889992023,127316.74556217794,106201.53894693281,122001.62725867469,138861.27843516512,196993.10439131485,132186.19831314686,158063.87729887347
2013-10-02,126397.39140186089,104876.97373265185,125529.15407954235,104710.41564162013,120216.37596829588,136829.3196647758,196500.25940986897,132061.26593804228,158004.3677186559
2013-10-03,123722.38937853187,102657.41750744848,122872.52693379723,102494.3843564932,117575.00341280352,133822.93050324806,193888.07841124304,130843.5595971182,156159.4950584876
2013-10-04,125174.7198916912,103862.47425261086,124314.88123192647,103697.52731692366,119475.46143071365,135986.0166514338,195752.37270948297,131834.91839190215,157508.43437059651
2013-10-07,124331.83752776305,103163.10102535527,123477.78871791982,102999.26478408938,118448.47123201849,134817.10460381967,194251.92837490275,130695.28739471947,156199.1630670711
2013-10-08,119354.7028301022,99033.37319504845,118534.84249562849,98876.09549146167,111305.13505081764,126686.61637426048,190097.84774999067,129173.09903832224,153183.8949701313
2013-10-09,115938.41374800904,96198.74143285723,115140.42540805125,96044.63512906643,106200.94215782268,120867.17894291307,188433.17918262543,129266.78353825276,152707.80319370603
2013-10-10,119591.32084355442,99229.70462963164,118717.82996142612,99028.73488221815,112731.26363532415,127709.78217400379,193721.71715745138,132053.46135994772,155941.28317456672
2013-10-11,120996.78325078916,100395.87303177176,120110.65233607867,100190.56068144566,114625.33625655306,129505.44955072067,195202.01948861833,132904.3377490296,157171.20332624047
2013-10-14,121448.06382955074,100770.31858701553,120549.30333513745,100556.4623619744,113167.3262482042,128276.29699897992,195446.7375133651,133435.12296644915,158282.08918279439
2013-10-15,123031.18930946077,102083.90115015671,122084.50746189637,101837.05620797287,113935.32651873553,128920.89693921014,194387.91295176058,132467.23703154054,157667.13667429984
2013-10-16,126860.01022810173,105260.8270855556,125795.3998379051,104932.50511737104,116453.74873867416,131022.37158206529,196763.5295697986,134317.21766790928,159452.48461956586
2013-10-17,128964.71390898104,107007.18395420966,127818.23938008629,106619.86110085742,117799.80891640807,132137.88996863746,198183.87888631286,135214.8919627627,160365.00016383297
2013-10-18,129082.17433590442,107104.64557088102,127925.35620204938,106709.21282980205,117468.73000975802,131866.9826110443,200013.64831462302,136128.26410219265,162963.7011992497
2013-10-21,127566.40892779655,105846.95435488454,126504.04907259272,105523.62641068622,117091.12987537401,131558.31298916566,199976.42881045563,136135.9947732977,163320.77381523987
2013-10-22,125505.6843806577,104137.08873342258,124570.06934695662,103910.39303554932,117669.25209790177,132031.66980979292,200505.9565100452,136924.41975622516,163558.81213611015
2013-10-23,123725.78852805553,102660.23791783316,122906.41140892789,102522.64916478218,117312.30898921788,131739.6667175366,199380.34285215318,136268.77607069054,162566.9454399914
2013-10-24,125356.4320794497,104013.24812643122,124408.58398740881,103775.68967327244,117327.19506771858,131751.81318722316,200424.57223493897,136721.441600175,163281.09067197167
2013-10-25,125889.5561302146,104455.60248555364,124893.56117694022,104180.2344458785,117742.46077275227,132092.54857644858,202447.55223298256,137345.926098923,164451.50124342786
2013-10-28,124684.21724379534,103455.48457704372,123801.09367432515,103268.9503134187,117225.34369827999,131668.59410130195,201491.992980788,137564.52819256022,164491.16925201134
2013-10-29,125312.76942200447,103977.01947228579,124373.49225565084,103746.41782925416,117794.60155348443,132135.8920177673,202420.13011042023,138298.24722183624,164768.89071614982
2013-10-30,123903.80687355211,102807.9468629111,123095.91554262531,102680.72444817562,117218.50474182426,131663.5904271425,200332.0390583447,137611.31131693383,164610.20354713118
2013-10-31,122285.39581320656,101465.08644164773,121621.29565837467,101450.66707922817,116406.76568385476,130997.26947254353,199040.51896200763,137221.03806801216,164233.28935950695
2013-11-01,122825.46257770904,101913.20144818712,122110.27625901699,101858.55130587962,117424.34837642928,131832.96389042292,199751.27151176034,137548.88947357528,164272.95736809043
2013-11-04,123032.42646258522,102084.92766561164,122294.52524241044,102012.2429942698,117417.99329579834,131827.62934149365,200969.5554241157,138032.8620038254,164511.01082364543
2013-11-05,123775.6462106622,102701.60683226341,122986.97893423813,102589.85474044557,118079.04309245793,132369.62954207807,200499.30599838227,137595.71694214264,164689.53956429815
2013-11-06,122609.0570699882,101733.64113845985,121900.20469614418,101683.31965691177,113822.9267642339,128872.67536931964,198876.48256648224,138298.24722183624,164649.87155571466
2013-11-07,119977.94043186393,99550.49837353693,119447.02511583922,99636.99459895355,110255.54920057651,125890.89908159072,196208.66055995916,136549.69653790098,161555.25230692324
2013-11-08,122342.78419961005,101512.7038823769,121644.48260873364,101470.00852406904,112783.52329061934,127931.09537301077,198783.5836904275,138391.94650316468,163737.35601144758
2013-11-11,122938.90220236499,102007.32684431544,122199.37200744137,101932.87071731698,112685.19768854023,127854.10767984479,199689.69061625635,138415.28633045882,163479.4761189432
2013-11-12,122895.61758511979,101971.41186525214,122159.22892320176,101899.38527669015,111738.30557173718,127117.108624234,199167.61969301788,138134.3363004526,163737.35601144758
2013-11-13,124599.75998898764,103385.40701297569,123737.26838604118,103215.71031101714,113462.06085625575,128461.84639834461,201540.96131603784,139242.74898525703,165721.0894036851
2013-11-14,124763.46974063534,103521.24354514547,123888.5918842249,103341.9371346371,118489.62468955081,132355.41314117415,203771.25616707382,139937.53381244768,166236.86432337857
2013-11-15,124773.13530627059,103529.2634517432,123896.85512335312,103348.82993344554,118385.62867127096,132272.51164732935,205010.4306842368,140546.35002941496,166554.25379610053
2013-11-18,122189.5476464065,101385.55738206572,121485.64583261081,101337.51448339019,114858.64564504485,129693.97194467265,202203.05191462286,140054.6320466619,164927.59301985314
2013-11-19,121428.51751250621,100754.10022557221,120756.45280627505,100729.25654179514,114286.9823232053,129266.76512557903,201796.7084765158,139750.15003118874,164451.50124342786
2013-11-20,120875.75249894989,100295.4489736428,120239.19767860396,100297.78705720928,112631.09882777501,128052.51600473748,201148.0846490934,139313.03453230177,164054.74548416954
2013-11-21,123527.53355365885,102495.73783194087,122718.93337182376,102366.26395424848,114936.02384331076,129750.4364825461,203145.35229707175,140437.11549888694,165721.0894036851
2013-11-22,124869.6133022704,103609.31510581636,123981.50399740264,103419.43997499577,115810.94084360554,130395.31514212517,203812.92311084605,141139.60143438683,166613.76337631812
2013-11-25,123953.24841029654,102848.97048446644,123133.73776925051,102712.27394039881,114230.37378689979,129241.16273785758,203464.24239409997,140999.08946588894,167010.51913557644
2013-11-26,124781.55032442302,103536.24572905088,123896.45819712302,103348.49883657135,116735.74049472285,131078.0156292456,205201.8686320948,141038.18626335126,167883.35153657536
2013-11-27,128694.91662771713,106783.32235337731,127490.48056297757,106346.46037397996,120504.63770285566,133808.23885685732,207476.8841722305,141381.6320437056,169053.76210803154
2013-11-29,131034.04079454685,108724.18728010711,129628.2538651091,108129.68860215644,122356.04486729851,135123.32527781895,208640.356199255,141287.9327623772,170065.47037578438
2013-12-02,134363.48699773155,111486.76203044756,132557.19172569748,110572.86845961292,124880.5345041497,136874.96793683493,209662.40704392694,140921.08802913708,169569.537027725
2013-12-03,133594.83625077212,110848.98174634225,131887.6063581012,110014.3323756039,123971.26628347719,136250.30259906763,209745.3302432449,140312.19790518028,169430.67629565575
2013-12-04,150966.05349826743,125262.57584637788,146642.51620411302,122322.17236751155,140681.10701880616,147681.76057731736,217142.58240570824,140296.58874899114,169589.3634646744
2013-12-05,169640.37917967036,140757.41116095104,162185.28883946384,135287.20981084136,159925.7678430221,160215.02223192097,224717.41522472494,139679.9088283377,169371.1515807535
2013-12-06,178510.06275973184,148116.9425684113,167028.4121638093,139327.1116170345,167624.53368510978,163874.95747016775,229479.85376745823,141241.07573101402,170601.07173242726
2013-12-09,169124.9208581307,140329.7147643022,162911.1857302224,135892.71827380868,164811.42347772556,162773.25291565264,227071.87371331433,141600.17501175118,171295.37539277345
2013-12-10,172216.27537764655,142894.73531690834,164271.42102321438,137027.36148831912,164982.65564230006,162839.7072204922,227794.63750053543,141092.7887472174,171176.3562323383
2013-12-11,168739.50748467282,140009.92186512877,162808.71201347333,135807.23960113048,163102.1409429556,162110.36212398007,224478.3905409615,139508.20811025737,168974.41095617987
2013-12-12,172787.65034274597,143368.82799035366,164528.05558509633,137241.4337637177,164961.60367098448,162837.66380181475,225657.36709347003,139047.66409568884,168537.98718833807
2013-12-13,175255.2341222405,145416.2809983226,165555.40614020912,138098.40045344256,166269.79379107547,163344.8260983883,226542.95448216485,139032.010595306,168319.77530441715
2013-12-16,172726.8918255486,143318.41421724117,164512.37451641238,137228.35336632605,170246.2580156909,164880.98446145534,227751.3804768503,139898.46657778116,169252.13242031835
2013-12-17,168933.58198518644,140170.95324454884,162933.5802563549,135911.39871626548,169483.97248366973,164589.33594173225,227790.899605269,139453.53171940174,168914.9013759623
2013-12-18,171323.21925501717,142153.73091423826,163937.02156223464,136748.4214539799,172581.9577005157,165780.05994556236,230210.27707884175,141834.31235458798,170878.79319656573
2013-12-19,171100.0487497053,141968.55741529254,163844.34835940774,136671.11790120765,171486.09350444205,165363.5204911166,228745.18565830172,141670.4162146022,170402.70142014042
2013-12-20,175068.28078230703,145261.15833080566,165491.6681936641,138045.2333073417,175738.94868014264,166984.63971539683,231287.7304368448,142494.50871067776,171592.938428546
2013-12-23,175607.00779966498,145708.16169552613,165712.20839401847,138229.197392929,176124.4469542519,167129.3574969094,232947.97051532057,143255.8098284471,173398.1430801308
2013-12-24,175298.28670803775,145452.0034516082,165586.2526429611,138124.13113049476,176010.66881532286,167086.65105913352,234174.44841017775,143569.7223757845,173477.4790972978
2013-12-26,176087.92879102007,146107.20108722898,165908.70338625522,138393.10411610798,176801.84549751773,167383.42098877765,235014.61633861775,144299.6425857986,174052.76359720883
2013-12-27,175623.90880730518,145722.18513789846,165719.76804962457,138235.50329601925,176075.55878447893,167111.4386626582,234521.50639221157,144291.7641007145,173616.33982936703
2013-12-30,174903.96044734574,145124.81517322667,165425.95772731045,137990.42077957198,174861.16778226555,166655.10772246568,234640.3739540134,144268.2616780434,173358.45993686264
2013-12-31,173957.13375675297,144339.19517856272,165037.24765833913,137666.177433996,173736.28315548657,166229.24027880223,234958.81321761647,144951.0440101341,174489.18736505063
2014-01-02,187951.55846398708,155950.92937771138,170830.4345042052,142498.5767835194,189106.38915583494,172097.81518272386,237403.74632464326,143561.88823489414,173120.40648130764
2014-01-03,192513.24767848646,159735.94546561877,172634.07967264933,144003.09130560496,195650.23581415866,174469.0893848179,238461.0588872292,143538.3414680293,171870.6598926845
2014-01-06,196811.25609491445,163302.175043564,174229.53918778317,145333.94731426716,202531.98121746434,176792.84409072687,239733.0616968184,143122.39293094425,171235.86581255586
2014-01-07,214700.15867385926,178145.3133794897,180915.20432964477,150910.8093665791,220805.8192741716,183040.73295088313,246348.5336979865,144001.36875744612,172822.85858021976
2014-01-08,227445.24226084584,188720.41925586908,185499.16240654732,154734.52792053414,232555.46560691638,186937.909317635,249332.98288306454,144032.80879079294,173199.75763315932
2014-01-09,212193.04093943577,176065.05746707277,180473.95858136276,150542.7432703683,216534.7566418293,181937.04340929296,245268.31709061237,144126.96629545648,172624.47313324825
2014-01-10,220583.83159646488,183027.2322522754,183295.03271401118,152895.94836564246,223993.90764913938,184335.22328556096,247731.7269502502,144519.3976284725,173179.93119620992
2014-01-13,217929.78861888585,180825.0665860559,182462.2898316106,152201.3140874292,220059.25783293718,183148.2464305825,243909.70895807882,142596.5742632212,170620.91330406134
2014-01-14,224379.5750683249,186176.71250640892,184487.04664513885,153890.26936696057,223651.41771305847,184239.73369173091,250620.37814629608,144150.4982809234,173874.2348565561
2014-01-15,228211.94066696387,189356.5796046508,185668.02959347065,154875.38885009775,228884.54743449762,185805.91088564365,253071.6109572204,144927.48246187138,175302.52532051667
2014-01-16,223797.20696963283,185693.49839010584,184325.1509657063,153755.22373546346,225754.48870387694,184882.90789324365,252195.11460047896,144739.10832695267,175322.35175746607
2014-01-17,227789.60377329285,189006.14978317573,185554.6298012086,154780.79616787581,222289.43102964808,183851.46530216985,252274.393906485,144126.96629545648,174330.4850613473
2014-01-21,231065.9213763184,191724.64160789925,186549.46467154106,155610.63982874586,224181.91300797116,184418.28828764457,254646.564608516,144550.7489734319,175659.59793650682
2014-01-22,229730.71052675863,190616.763734442,186145.26791226908,155273.4782269275,222377.72695549068,183882.95462181352,253898.23589981179,144644.95082228916,176115.84814129802
2014-01-23,224015.6054760375,185874.71237059557,184402.16522035084,153819.46534270834,218222.7429617665,182642.09054894513,251654.9010039103,143459.8522451465,175520.73720443758
2014-01-24,215378.97928273794,178708.5580032668,181731.15018239635,151591.43236614572,210009.6896839939,180163.64309027372,245039.91280370794,140399.05339927805,172069.0302049713
2014-01-27,212265.9419062283,176125.54631652278,180752.4186933041,150775.02137560042,207244.86853140604,179312.5401038463,243455.08239049587,139708.37780070535,170402.70142014042
2014-01-28,214962.7665930701,178363.20967892752,181594.78660759958,151477.68439500668,207577.35774720827,179413.98117715018,246279.71936518617,140540.28965627335,170303.5086966547
2014-01-29,217720.9494105301,180651.78433769493,182446.14686512935,152187.84839698992,206940.62983819743,179220.10720096738,245167.41380781107,139190.37849247476,168478.47760812048
2014-01-30,226489.99599100722,187927.81319937567,185139.64374704065,154434.63465236154,217429.9705785923,182422.45242253665,251879.82028138268,140665.8871942837,171592.938428546
2014-01-31,225346.34687400813,186978.88176121374,184795.23480322008,154147.34518624045,215148.56570139714,181746.49502710308,250577.727444918,139841.76513541237,171136.67308907013
2014-02-03,218680.23735261703,181447.74393138965,182795.8748888217,152479.5747851017,211255.0158008037,180598.16488750902,244198.64007519674,136694.62814437284,167208.88944786324
2014-02-04,225491.10159457588,187098.99054556672,184874.8364268479,154213.7450529243,215761.68227182192,181939.84669154682,248115.77983041736,137652.0931937575,168438.809599537
2014-02-05,223451.59793164927,185406.73274093887,184270.75977243693,153709.85320384282,215527.0476845522,181870.41937831053,247027.16525898804,137479.44646621117,168002.3858316952
2014-02-06,225933.90323194678,187466.40078383402,185009.7799748548,154326.30850564226,223753.2938338052,184308.17303504166,251412.29442846295,139292.4144822224,170144.80639295134
2014-02-07,229540.11711441417,190458.62075317977,186081.12152607655,155219.97038001037,227307.31924698103,185347.884556623,254928.85807072747,141019.02957166464,173179.93119620992
2014-02-10,238332.61976882612,197754.11205805375,188668.55512977444,157378.28372223704,224948.66323761316,184667.19051720467,258172.46387926515,141277.9996629841,174171.79789232867
2014-02-11,240170.21775551935,199278.84064338406,189196.37248926234,157818.56371535975,224348.71832673956,184492.67292667401,259912.2754348465,142824.1782281834,176155.5312845662
2014-02-12,242821.3127283743,201478.5602321127,189951.41594343298,158448.3848472985,223889.66461620084,184358.9226288683,260028.53624884388,142894.78896598206,176492.76232892225
2014-02-13,250268.85440647582,207658.08359319041,192057.53423851816,160205.20798281528,227125.8422838976,185300.71278174475,263829.8465127691,143632.52853548864,177802.01849776297
2014-02-14,247288.72956595608,205185.35475636245,191230.0506374202,159514.96074548675,224147.95879491558,184436.5688815667,264639.9061208097,144425.22534241105,178159.09111375312
2014-02-18,251248.8739865828,208471.24505657528,192336.1330075455,160437.60174915587,229008.95104454816,185859.99665561033,267332.88598604745,144597.85728855946,179031.93864943675
2014-02-19,247226.79909600655,205133.96856715312,191219.72673467672,159506.3490396624,224178.30996894927,184453.67441420243,265439.0037103006,143640.3478949811,177802.01849776297
2014-02-20,252380.1931407028,209409.94583112418,192667.99163613512,160714.4223426561,227788.70690651017,185520.4580495154,268802.89354552724,144488.0019393194,178635.19802486312
2014-02-21,250914.09882165302,208193.4687054237,192262.74768609597,160376.38722439215,225738.21923199276,184922.24658036648,268053.2215139186,144323.18935266344,178397.14456930812
2014-02-24,254451.17664922308,211128.32372338057,193244.0272014674,161194.92365657457,228999.88855467297,185879.48264240794,271231.7853251294,145123.70551907833,179349.3432568434
2014-02-25,258469.54252207562,214462.52269237238,194346.39110583992,162114.4628939857,232483.41797050298,186889.49263595475,273857.7034028818,145068.73350026456,179150.95780987194
