Date,buy&hold,V2 (original params),V2 (tuned on 2024-26),A voltgt10,A voltgt12,A voltgt15,A voltgt20,V2 + voltgt15 (min of both)
1998-01-13,241906.26118022721,221484.3692666332,215130.15604811994,203806.30936097953,219145.41706826075,228893.72709223867,240071.7586553831,209570.36220051761
1998-01-14,243016.67647896608,222501.04254687525,216117.66176760988,204154.22669826215,219647.7693770726,229549.60033508134,240869.8287741776,210170.8661759052
1998-01-15,240994.06935306167,220649.18529700694,214318.93285295946,203522.31855732593,218734.834212911,228356.98691440182,239417.98626301246,209078.93399535972
1998-01-16,244444.15441276247,223808.01181780855,217387.1351130066,204605.88515214986,220298.62655141344,230397.71643437765,241900.2154046924,210947.38373440513
1998-01-20,248410.01599630222,227439.07265576953,220914.02365722877,205840.39948487782,222083.49974982583,232731.08725173475,244742.4230305986,213083.76979248432
1998-01-21,246030.52752201626,225260.46222488114,218797.91585460163,205107.12725550588,221021.14765682846,231339.48027774776,243044.62741750493,211809.64323041524
1998-01-22,243849.4998179527,223263.55837034355,216858.301608855,204430.93054286213,220042.68625940973,230059.3044125058,241484.28520197197,210637.54068672686
1998-01-23,243492.23879173252,222936.45756414748,216540.58506879656,204319.5445714828,219881.6927405944,229848.90173119426,241228.06445369843,210444.90034358346
1998-01-26,243333.92895294295,222791.5123501545,216399.79821955756,204270.14162924077,219810.30074235468,229755.61649571566,241077.13267627754,210359.4903114451
1998-01-27,245792.54861675875,225042.57366146584,218586.27834354914,205009.13124388785,220894.189337591,231171.77790608944,243189.1368176258,211656.0984075981
1998-01-28,248013.36339432644,227075.9057375676,220561.27571369227,205957.0989916484,222119.8941589668,232775.1947025838,245386.4289317599,213124.1536621849
1998-01-29,249361.69431868297,228310.40964369554,221760.36266888777,206530.12575985942,222861.48925267387,233746.65733868492,246720.4784604543,214013.60475854433
1998-01-30,249520.28891585153,228455.6155765705,221901.40275718807,206597.34889887727,222948.53582073443,233860.78004100325,246877.39323840995,214118.0931443292
1998-02-02,253644.69763683,232231.83889425942,225569.2891832003,208345.0103496653,225211.71236374564,236828.21504663542,250958.1166060729,216835.01525852163
1998-02-03,255548.25994042086,233974.7011670819,227262.15010139588,209145.21513206593,226249.695403418,238192.61827834471,252841.51655490792,218084.23463683008
1998-02-04,255230.84926734466,233684.08651997935,226979.87296108098,209012.26974838646,226077.1137689181,237965.5037660191,252527.46786613963,217876.2932868695
1998-02-05,255072.23885026615,233538.86610272207,226838.8188039439,208945.79647680777,225990.83317649522,237851.98163468274,252370.537435837,217772.3547714538
1998-02-06,257927.36873686826,236152.9639727943,229377.9202519413,210142.7383082481,227544.33395791543,239895.77714033527,255195.42605240605,219643.61166356943
1998-02-09,257055.0430827565,235354.28064664386,228602.15052536104,209779.01399301423,227071.72144099209,239272.9438606537,254332.33999043563,219073.35839506984
1998-02-10,259513.86840540156,237605.5302549255,230788.81354423016,210805.94275834996,228405.61930677085,241029.9089460071,256765.12166410516,220681.99928701879
1998-02-11,259275.9685996938,237387.71411342188,230577.24637736136,210707.0434859886,228277.03194766454,240860.2907490519,256529.7416709982,220526.7003741858
1998-02-12,260386.28897897294,238404.30048736994,231564.66768383086,211168.83062116156,228877.38433189367,241652.09757573728,257628.3016401571,221251.66232735646
1998-02-13,258879.331817628,237024.56167960234,230224.5125026616,210543.3853111213,228063.9103763847,240578.50041668533,256137.30602881318,220268.69897428347
1998-02-17,260148.34171353537,238186.44089271937,231353.05831045186,211071.5701879142,228750.47618736982,241457.59680296393,257392.87469000937,221073.5814427634
1998-02-18,262527.7669081816,240364.99338607845,233469.10983773207,212059.5713731335,230035.38106427804,243393.4919826067,259747.0972344461,222846.04702814174
1998-02-19,261139.72800987057,239094.13368029793,232234.7101023237,211485.7707672709,229288.45260354507,242265.4498400593,258373.76031496175,221813.23497429353
1998-02-20,263082.966647596,240873.3227840083,233962.85566305873,212291.16974251965,230336.28868685194,243845.7320201265,260296.41634989285,223260.10865258463
1998-02-23,264113.9501785161,241817.26998056305,234879.72175328626,212716.93248836976,230890.6326712533,244683.38497844856,261316.47979920666,224027.046375623
1998-02-24,262051.93565694612,239929.33213430655,233045.947366321,211867.01029263105,229757.03309848413,243008.84766488275,259276.3059435383,222493.87464662734
1998-02-25,265303.67068579415,242906.55346943374,235937.75455134473,213212.46117031274,231835.81592320587,245652.10736184655,262493.59889759845,224913.98855328545
1998-02-26,266810.7227665988,244286.37918349536,237277.99414553447,213832.2936305097,232796.05209220276,246875.30171338102,263984.68842302397,226033.92000160078
1998-02-27,266810.7227665988,244286.37918349536,237277.99414553447,213832.2936305097,232796.05209220276,246875.30171338102,263984.68842302397,226033.92000160078
1998-03-02,266255.5072072744,243778.03530118318,236784.23425137112,213580.09152719207,232442.83111475216,246424.97681121284,263435.35365523025,225621.6118354741
1998-03-03,267762.57510798896,245157.8754996271,238124.48791439756,214337.1691655906,233402.14980285728,247647.64585150182,264926.45883300266,226741.06231967834
1998-03-04,266017.48084228707,243560.1032846209,236572.55453380838,213462.36279708252,232293.00973286465,246232.85191456447,263199.84844334784,225445.70625391955
1998-03-05,263558.78207892156,241308.96955139787,234386.0040656331,212226.808348443,230727.54309942204,244237.90606291252,260767.19198845373,223619.17509462463
1998-03-06,268872.97458681784,246174.5342954868,239111.9795650508,214906.62735914893,234119.66741774592,248554.71502283288,266025.09706389625,227571.556091577
1998-03-09,267921.1538852476,245303.06694811973,238265.51393386116,214430.19282562274,233515.3593101702,247783.42099071652,265083.3579586114,226865.37522883722
1998-03-10,270459.17367706227,247626.8253743537,240522.60554944165,215702.28729860875,235128.29101518396,249840.97012442534,267594.49528100376,228749.22465832793
1998-03-11,271728.08865350997,248788.6176811767,241651.0669442115,216336.05629044608,235932.64685959183,250868.47628543177,268849.9700281183,229689.98804691402
1998-03-12,272838.51977215876,249805.30544580112,242638.58673253818,216889.70134954425,236635.65063601054,251767.13161162572,269948.6395637058,230512.77827623297
1998-03-13,271807.4413217791,248861.2713429524,241721.63622929025,216376.40238723654,235983.6038960267,250933.1143714633,268928.4822003104,229749.1693415422
1998-03-16,274742.1611752994,251548.2401405353,244331.51799491752,217839.4573226261,237841.40691866016,253308.05772363849,271832.1177742754,231923.618352635
1998-03-17,275535.27654033154,252274.4001643511,245036.84505594973,218233.27302624355,238342.03020481492,253949.0459152496,272616.83253517613,232510.49388299
1998-03-18,276566.22843143175,253218.31839214117,245953.6830085038,218744.63400761725,238992.2712094601,254781.95528312778,273636.86467979604,233273.08847273205
1998-03-19,277279.9911281948,253871.82475418132,246588.44078445723,219098.17317748902,239442.0004071542,255358.3411674796,274343.06726850464,233800.81546676278
1998-03-20,279667.5635764611,256057.83670444117,248711.73776265763,220279.64185874304,240945.31851047525,257285.76864620612,276705.35077160934,235565.52820032396
1998-03-23,279031.3184384138,255475.30381582616,248145.91728672126,219965.8062853494,240545.63760710592,256772.685070209,276075.8446828491,235095.759490509
1998-03-24,281417.49873460527,257660.04114044082,250267.97620728868,221143.82152558732,242045.53074191342,258666.04285928037,278436.75077942415,236829.27872090257
1998-03-25,280383.4461411564,256713.28397371373,249348.38076273393,220634.94575876187,241397.0439640618,257716.45550694794,277413.6507748063,235959.8561819042
1998-03-26,280224.3294869598,256567.60005622183,249206.87640282125,220556.53367427288,241297.15724585362,257570.33559850813,277256.219469402,235826.07181600897
1998-03-27,279031.3184384138,255475.30381582616,248145.9172867212,219968.49757941393,240548.1200913261,256474.76985598993,276075.8446828491,234822.9944823016
1998-03-30,278872.35998331656,255329.76474215757,248004.55361517594,219890.02162600443,240424.06348355758,256328.7945804327,275918.5699009141,234689.34253928217
1998-03-31,279826.8067899373,256203.63649699173,248853.35467326417,220361.3213759549,241106.6145812764,257205.28591209234,276862.90729578905,235491.83987363463
1998-04-01,282093.54676606663,258279.01673500228,250869.19387645827,221479.1962254111,242726.67977498347,259286.88097821077,279105.6381730558,237397.7052614854
1998-04-02,285155.9649326387,261082.90346676638,253592.63929223613,222984.9352627485,244912.4264960016,262099.14348928106,282135.6194914256,239972.5546491684
1998-04-03,286587.7300620294,262393.7980053116,254865.92529238889,223686.0841897402,245932.45221120332,263413.9410658603,283552.21949781955,241176.3561156587
1998-04-06,284280.902434107,260281.71434247255,252814.4356569002,222558.5182505949,244290.40979689712,261295.5785625865,281269.82557343657,239236.8272228281
1998-04-07,282371.9455412259,258533.91289527496,251116.77726537688,221622.59963114635,242929.69899239342,259542.568254138,279381.08817429905,237631.80724281466
1998-04-08,280781.1586770983,257077.42134553185,249702.07131833196,220793.77199438665,241753.0517206776,258081.72701390856,277807.15077658236,236294.29121858143
1998-04-09,283008.3172385528,259116.56165894857,251682.71029200713,222261.3983179027,243670.6390026528,260126.9676113075,280010.7194818346,238166.87120681052
1998-04-13,282212.9554463089,258388.3448528417,250975.38545615814,221737.9484846326,242985.8311565604,259396.57751377468,279223.7820876701,237498.1411405386
1998-04-14,284599.19902214006,260573.14011498564,253097.50065207251,223309.11910150398,245040.39090452934,261587.8987115216,281584.7507936329,239504.46950498706
1998-04-15,285394.5291745641,261301.32795232788,253804.79735024806,223832.07580061,245725.17150868344,262318.25604833936,282371.65688310354,240173.1695762259
1998-04-16,282053.83879211225,258242.66093534973,250833.88109624552,221636.44960547058,242848.83144862825,259250.4840973695,279066.3507822658,237364.38103020223
1998-04-17,285792.3049901458,261665.52326167532,254158.54418119302,224098.22329640333,246067.65715754472,262683.5725435182,282765.21949426737,240507.64580318512
1998-04-20,285712.82576259715,261592.753724841,254087.86234542035,224045.99726591664,245999.2254084245,262610.5864711421,282686.58210329985,240440.82126492553
1998-04-21,287064.89018570003,262830.6759451992,255290.26954608609,224934.4827491358,247163.35515968027,263852.19261033594,284024.3255858693,241577.6101652015
1998-04-22,287860.31525758374,263558.95068883547,255997.6506572821,225456.783600338,247848.21748964937,264582.6314828238,284811.32558942155,242246.3848888134
1998-04-23,285076.4857050902,261010.13392993205,253521.95745646366,223629.65275509236,245451.33554444925,262026.24714189448,282056.9821004581,239905.81226125336
1998-04-24,282053.8387921123,258242.6609353498,250833.88109624555,221642.63883434492,242848.8314486283,259250.5326569121,279066.3507822659,237364.42549031507
1998-04-27,276724.52245031146,253363.24912175175,246094.45578890617,218133.19500584263,238260.28107977365,254356.54222963165,273793.48206316,232883.5890799851
1998-04-28,276326.7782745497,252999.082781169,245740.73709563474,217870.4566723424,237917.82267285074,253991.28142825887,273399.95075669006,232549.1638451227
1998-04-29,278235.9250063501,254747.05804095458,247438.56431319893,219131.8780204342,239561.60123253,255744.51233036784,275288.8759839907,234154.38579612906
1998-04-30,283406.0297744947,259480.69903076667,252036.40084760523,222544.09939107162,244013.07016763743,260492.35627843786,280404.21948361077,238501.41351291572
1998-05-01,286587.73006202944,262393.7980053115,254865.92529238897,224637.78642247684,246752.5194875138,263414.14721888007,283552.21949781955,241176.5448650996
1998-05-04,285871.8474973341,261738.35073603896,254229.28229231262,224167.5540742955,246136.1433905416,262756.75090964383,282843.91949462256,240574.64640162443
1998-05-05,283883.37973708456,259917.75078324243,252460.91392734318,222860.88558842964,244424.0692914339,260930.7330474754,280876.5133998237,238902.78221547726
1998-05-06,280542.6893546327,256859.08376626426,249489.99767334064,220663.14914489712,241547.72923137867,257862.94418097145,277571.207298986,236093.97818194045
1998-05-07,278315.340954259,254819.76964025956,247509.18987362462,219195.019161028,239629.97849777347,255817.52601697482,275367.45076557057,234221.23561740725
1998-05-08,282849.263863996,258970.93567898605,251541.26220744156,222187.37450753854,243533.69377859737,259981.14762165427,279853.3507858181,238033.36144035278
1998-05-11,281894.6588582759,258096.9190803286,250692.32046098603,221558.97833692565,242711.77725681942,259104.52134585934,278908.8568674739,237230.74055394114
1998-05-12,284917.36905089364,260864.45001244024,253380.45309655106,223549.85573042714,245314.33583651707,261880.32426109732,281899.5507950539,239772.2082897925
1998-05-13,285633.21997576905,261519.86831294818,254017.0679589539,224020.53335944263,245930.6846915509,262537.6952106493,282607.819493557,240374.08353446526
1998-05-14,284201.3915667386,260208.91583687367,252743.72568345425,223079.4771074843,244697.87801372985,261222.84009482065,281191.1568777753,239170.22938622828
1998-05-15,282610.5414229712,258752.36634960125,251328.96346106235,222033.05191314104,243328.15335379165,259761.9478243242,279617.1568706709,237832.66663973808
1998-05-18,281497.29436035274,257733.10036492182,250338.93941979625,221300.11545116547,242369.64575315668,258739.63759625598,278515.70121733024,236896.66053988016
1998-05-19,283406.02977449464,259480.69903076682,252036.40084760525,222557.58838232938,244013.07016763746,260492.462136154,280404.2194836108,238501.51043405113
1998-05-20,286110.3484596197,261956.7172840713,254441.38407497757,224337.24694122947,246341.49312177906,262975.86922392424,283079.89427691285,240775.26659804425
1998-05-21,284280.9024341071,260281.71434247264,252814.43565690034,223135.16819450693,244766.33700478848,261295.88227925944,281269.8255734367,239237.10529953186
1998-05-22,283167.52881220914,259262.33248273455,251824.29906494037,222402.83829634663,243807.72043640015,260273.46123232986,280168.2447013206,238300.99773621658
1998-05-26,278633.51098301244,255111.07953771413,247792.14231810306,219418.6543045009,239903.9234297612,256109.81681167698,275682.2507669915,234488.85102343772
1998-05-27,279031.31843841396,255475.30381582625,248145.91728672144,219681.17201984848,240246.4363205608,256475.13371620502,276075.8446828492,234823.32762518863
1998-05-28,280303.96691360796,256640.51443687957,249277.6989269615,220520.8134223025,241342.18880657305,257643.83830193608,277335.0133838389,235893.36937097384
1998-05-29,277519.9475221951,254091.52386538812,246801.83690010215,218685.38228183493,238945.1434097428,255087.2149859453,274580.4820667123,233552.5779427904
1998-06-01,278792.7858363085,255256.9082990294,247933.78736638307,219525.89499606777,240016.6824168115,256256.0997560854,275839.8385958651,234622.78466169367
1998-06-02,279031.31843841396,255475.3038158263,248145.91728672144,219683.29236515745,240201.08831969823,256475.15033182272,276075.8446828492,234823.34283810458
1998-06-03,274576.93803586526,251396.96525146347,244184.58306402413,216744.44603002354,236757.77534852695,252384.58232205533,271668.6446629569,231078.10337565592
1998-06-04,279667.5635764613,256057.83670444126,248711.73776265775,220111.89148839266,240699.4295483124,257059.49914817934,276705.35077160934,235358.36052797752
1998-06-05,285076.4857050903,261010.13392993223,253521.9574564637,223679.33934560392,244879.76243939702,262026.63753719904,282056.9821004582,239906.16969911952
1998-06-08,284758.252396697,260718.76609494843,253238.94873663835,223443.10333856675,244634.28911241447,261734.40157804944,281742.1194896496,239638.6044993868
1998-06-09,285633.2199757691,261519.86831294827,254017.0679589539,223935.60196070053,245309.28347843824,262537.8914812398,282607.81949355704,240374.26323575844
1998-06-10,283803.7106706167,259844.8074338203,252390.06326552972,222906.70597057184,243898.34828298268,260857.84277392135,280797.68818069313,238836.04538863778
1998-06-11,278474.39432881586,254965.3956202223,247650.63795819037,219904.09554637785,239785.6252249995,255963.8727821807,275524.81946158723,234355.22768866539
1998-06-12,281099.3603456719,257368.76021175116,249985.051900484,221391.03799034047,241815.31067121695,258374.45008280268,278121.9820826972,236562.30240592104
1998-06-15,273702.033736433,250595.9209709929,243406.52011705557,217211.79717645768,236100.97289669866,251581.34277425453,270803.0072684372,230342.6738595008
1998-06-16,277917.81825723645,254455.80608102953,247155.66814406755,219611.76938447106,239337.7790633103,255452.87415781087,274974.1385919576,233887.3679174363
1998-06-17,283724.10488378856,259771.9220219273,252319.2688790632,222903.0136342626,243217.74129307666,260784.95647420973,280718.92557095014,238769.31220016617
1998-06-18,282451.5513280542,258606.798307168,251187.57165184355,222163.05114408082,242371.27582166868,259616.3552353452,279459.85078404204,237699.36507663436
1998-06-19,281036.4920235623,257311.19927636502,249929.1423432864,221478.48479989244,241429.06955601755,258316.88391678056,278059.7796560043,236509.5960149814
1998-06-22,282392.92274180916,258553.11918624685,251135.43254289188,222135.96015733862,242333.2573152359,259562.5213948949,279401.843186326,237650.07592579068
1998-06-23,285744.14918428235,261621.43280185788,254115.71864216204,223757.32917790528,244564.7586335945,262640.0062396476,282717.57375021785,240467.75739646523
1998-06-24,289574.3708599794,265128.3045457071,257521.980980191,225602.07641308705,247108.50965637589,266157.3224688012,286507.22607440315,243688.1393854414
1998-06-25,289095.59710549476,264689.94919882156,257096.20170514658,225372.6590193168,246791.48570318325,265717.6668726278,286033.52344696666,243285.5998152049
1998-06-26,290292.4998518865,265785.8085972708,258160.62175508417,225946.55297439697,247584.31870710233,266816.7784674698,287217.7487108639,244291.9236579592
1998-06-29,291329.77970696345,266735.52057799353,259083.08724233348,226443.12115140114,248270.7821664539,267769.3053412829,288244.0417942551,245164.03756202574
1998-06-30,289334.8257836377,264908.98202844104,257308.9506543014,225489.4027617023,246951.5909120005,265937.358979045,286270.2182372156,243486.7453638371
1998-07-01,292686.24206503027,267977.4694566401,260289.40557961247,227095.8513690903,249171.18548822464,269014.9505855601,289586.1366292706,246304.52458337307
1998-07-02,293244.84308508225,268488.9129967712,260786.1762048378,227362.4277403781,249540.18976219255,269527.9062210064,290138.82099930703,246774.17615346596
1998-07-06,296197.2495979177,271192.0753338009,263411.78692993836,228770.34620509882,251489.67716980586,272239.05581623275,293059.9558971379,249256.448646772
1998-07-07,295638.7434973254,270680.7186999637,262915.10071773344,228505.03251207192,251121.71664865356,271726.19289403205,292507.3654411831,248786.88196300916
1998-07-08,297793.16211286647,272653.25982341944,264831.05118008645,229529.2154817358,252541.71283750338,273704.5478810376,294638.9646552593,250598.2228697911
1998-07-09,295798.2714691804,270826.77921139624,263056.9708674013,228583.5111463567,251228.99418596263,271872.69598347106,292665.20370760746,248921.01716150178
1998-07-10,297394.2156239492,272287.99266977946,264476.2632552229,229342.05377721763,252280.77678228385,273338.215564033,294244.2437704228,250262.81657737895
1998-07-13,297474.0428895165,272361.0808630251,264547.25460540375,229379.91681621695,252333.32246722345,273411.5187859359,294323.22551302274,250329.93149118545
1998-07-14,300825.2376921699,275429.3655098715,267527.5125670005,230969.26490646857,254539.0881011715,276488.82970755536,297638.92477222084,253147.45372143653
1998-07-15,300266.889790677,274918.1537198576,267030.967043163,230705.5966499925,254172.4992392391,275976.11924153636,297086.4908397354,252678.02662340034
1998-07-16,302341.3862211912,276817.5197437738,268875.8417423147,231685.9359478014,255535.09793140143,277881.05670347705,299139.0143971301,254422.1479627648
1998-07-17,302740.4276295682,277182.8738037078,269230.71408019867,231874.0118144762,255796.79875290892,278247.48017017107,299533.8291960482,254757.63770994727
1998-07-20,302740.4276295682,277182.8738037078,269230.71408019867,231874.0118144762,255796.79875290892,278247.48017017107,299533.8291960482,254757.63770994727
1998-07-21,297474.0428895166,272361.08086302516,264547.2546054038,229393.12314688033,252343.99869121917,273411.57944785,294323.22551302286,250329.98703197928
1998-07-22,297474.0428895166,272361.08086302516,264547.2546054038,229393.12314688033,252343.99869121917,273411.57944785,294323.22551302286,250329.98703197928
1998-07-23,291569.41970276507,266954.93000155373,259296.20198124362,226592.61692687598,248457.3950383884,267989.52357759245,288481.1435455244,245365.66482430513
1998-07-24,291329.7797069636,266735.52057799365,259083.08724233357,226478.07193084585,248298.94096050484,267769.46458507347,288244.0417942553,245164.18336234658
1998-07-27,293404.46597639716,268635.0604144978,260928.13076752613,227470.06068095312,249671.01194901712,269674.62950138486,290296.75317981315,246908.5129542283
1998-07-28,288457.29537915526,264105.5333405036,256528.55228043435,225111.06337055433,246404.4383305748,265131.7184840821,285401.982553106,242749.11759012027
1998-07-29,287340.0616992314,263082.6172914766,255534.98289231028,224574.80712008392,245663.90402787385,264105.76386327413,284296.58250833943,241809.7747596487
1998-07-30,291649.08876923297,267027.87335097603,259367.0526430571,226646.17440454086,248522.5380163358,268062.7533279928,288559.96876465506,245432.71246912357
1998-07-31,285424.90340165305,261329.137966405,253831.80951678558,223671.19938822274,244407.04530729254,262347.14656711614,282401.70938920596,240199.62113766055
1998-08-03,284228.0639349011,260233.33650548506,252767.4457421949,223094.3437506054,243611.8168332358,261218.6503629228,281217.5467346965,239166.3933543609
1998-08-04,273216.48906049336,250151.36630846956,242974.71937988725,217778.35474087982,236288.37912056415,252242.95587622328,270322.6054365156,230948.4331311836
1998-08-05,276966.7569113435,253585.03398401453,246309.8778170414,219616.9372692975,238776.30576476504,255313.78625879978,274033.15079932555,233760.02191392722
1998-08-06,278163.5647382756,254680.80647616982,247374.21345395857,220200.61838333769,239451.2639537156,256292.26736074945,275217.2821491412,234655.89897245108
1998-08-07,278642.4017724,255119.2197605847,247800.04900434997,220433.7596000717,239720.90964795597,256683.56244604292,275691.0473859653,235014.16065919094
1998-08-10,277046.5208972711,253658.0642397308,246380.81289187536,219657.25432801602,238822.76135368846,255379.69715497244,274112.06993253774,233820.36856719438
1998-08-11,272897.2749176837,249859.10044178116,242690.83839218415,217633.88544216965,236482.9488162851,251987.4752844311,270006.7723801974,230714.52038557347
1998-08-12,277525.38957121543,254096.50649291038,246806.67657994025,219903.98268686805,239106.52457606784,255777.70268334806,274585.86647405574,234184.77419682473
1998-08-13,274173.87837036327,251027.93215841742,243826.1372416088,218270.61452956928,237217.58420624112,253038.13498027797,271269.8541679192,231676.48267176308
1998-08-14,270982.211539565,248105.7080230036,240987.74942967994,216707.8275597027,235411.12890176303,250400.0458602369,268111.9931751456,229261.10283838975
1998-08-17,276727.4016739211,253365.88527933642,246097.01631719273,219533.6915627435,238676.10104546163,254571.9663172978,273796.33079030114,233080.82691892635
1998-08-18,281834.25844211754,257788.25182330722,250392.50862600256,222002.52241005964,241557.47292814578,258263.86761149034,278849.09620690206,236277.88951695283
1998-08-19,281116.19272985024,257788.25182330722,250392.50862600256,221713.8501414382,241154.8673836571,257746.77057420558,278138.63617982896,236277.88951695283
1998-08-20,279440.3896696943,257788.25182330722,250142.11611737654,221039.3117231061,240214.44703906841,256539.32283839613,276480.58306971984,236277.88951695283
1998-08-21,277206.0488691261,257530.4635714839,248142.0375437597,220137.3117866905,238957.98830889142,254927.37058363928,274269.9081989621,236092.21124947636
1998-08-24,278961.64755502954,259161.45302958062,249713.56831232124,220848.8413554814,239947.98322626992,256196.12335258216,276006.9117469773,237267.22296384358
1998-08-25,279600.01256100903,259754.50803898025,250285.00314906673,221106.76814181986,240307.17844204474,256656.84128708634,276638.5152502259,237693.90102383518
1998-08-26,278004.0684062404,258271.84112139858,248856.3877346992,220462.65925675796,239409.8816497972,255505.58678626607,275059.4751874106,236627.70628692914
1998-08-27,264917.8230823091,246114.43388432468,237142.1860001949,215166.32120582327,232037.72007376608,246054.05283103764,262111.83815601876,227874.49337738287
1998-08-28,263960.3704927994,245224.9395524728,236285.118712588,214769.4430970624,231465.48752668683,245355.2178831165,261164.52681522744,227227.2914399237
1998-08-31,245128.82429514243,227484.7975942082,219191.7041674097,206949.62787195444,222345.0799564232,231599.58611930773,242532.44260225145,214309.4205830208
1998-09-01,255502.11326312032,227302.80975613283,219016.3508040758,211395.01461210125,227541.81252994057,239256.22614180297,252744.2556431339,214182.88707354106
1998-09-02,253666.67149173972,225996.51583488,217757.67860368686,210797.27245273214,226614.45042054006,238241.44204068123,251314.9324643117,213274.44932026078
1998-09-03,251672.01814670285,224574.85581584545,216387.84604514058,210144.83025956224,225822.68356465147,237135.3643826994,249759.23429226704,212284.28530265365
1998-09-04,249597.14203835005,223093.67405777666,214960.66164791366,209462.8858380022,224995.44551718715,235981.06661556676,248138.2387498276,211250.95449954853
1998-09-08,263002.6489648208,232679.3087919238,224196.84637376945,213891.05036162958,230364.812139251,243464.22753393804,258629.80570586753,217949.9024675012
1998-09-09,256619.12546430502,228161.28939826915,219843.53406090394,211847.59109812844,227880.40837004044,239975.2370157918,253688.04239792534,214826.54775193418
1998-09-10,251512.23705628864,224528.84230960297,216343.50998860103,210188.14209731875,225865.38524247793,237155.56841427018,249713.65339220286,212302.37201196168
1998-09-11,259651.32760288788,230341.5553585413,221944.317130473,212865.44805107042,229113.0570647654,241686.780372366,256075.19067293554,216358.7264683423
1998-09-14,264119.8035451949,233512.81031228424,224999.9621010886,214307.38769505676,230865.01798884856,244142.54118209632,259516.46881542815,218557.13086797684
1998-09-15,265715.79515969346,234641.64497635403,226087.64442692944,214817.11724898545,231484.8777853104,245013.57976329201,260579.50432645055,219336.8872031886
1998-09-16,268109.5057330173,236332.66732957,227717.01955575793,215578.83869559594,232411.4570785769,246316.77268948843,262170.7884512431,220503.50939667388
1998-09-17,260449.26804045236,230930.80169615932,222512.08214282908,213154.41123618747,229460.97306550058,242161.60733767596,257093.08254483668,216783.7929835609
1998-09-18,261609.61097496815,231753.86847189267,223305.143530335,213528.20373184315,229915.20509066383,242798.5976141176,257869.52061597584,217354.0285784548
1998-09-21,261449.27618770598,231640.23898539133,223195.6564742622,213476.6924515794,229852.59454955932,242710.738963194,257762.38662405705,217275.37725216473
1998-09-22,263611.43073920876,233172.7488606113,224672.29779163963,214171.5932140195,230697.20101069246,243895.83234941575,259207.40058917372,218336.27638530705
1998-09-23,274181.47192713537,240652.3806882523,231879.2551979537,217551.83169270906,234807.3774494579,249669.8899515064,266252.92052124056,223505.22996819823
1998-09-24,267455.0360587168,235929.2816578059,227328.33954827712,215451.04151136,232247.82319962207,246025.69577192562,261825.05428892808,220242.93647211755
1998-09-25,267134.7461620311,235703.25259105625,227110.55050542156,215349.48352301927,232124.24273881793,245884.53077760106,261612.50636300445,220116.5651482623
1998-09-28,269536.9994867236,237398.9329330939,228744.41381332235,216111.74731288682,233051.74424040978,246943.96431463858,263207.2839888637,221064.97320971332
1998-09-29,268896.45133317204,236947.59467991165,228309.52936426376,215909.59216676193,232805.65566595236,246662.78336275028,262783.26577956975,220813.25918313736
1998-09-30,260728.63183011813,231189.70482920375,222761.5468083647,213328.12841840353,229663.55361377748,243072.91291653353,257372.3350226477,217599.59645515057
1998-10-01,253201.3921204356,225850.14449186716,217616.64331493096,210903.92992725357,226717.471821657,239710.60352816878,252335.44935025717,214589.6470647108
1998-10-02,258086.08989331662,229335.77998088382,220975.20789165862,212505.4386696994,228660.8722656835,241926.3136475235,255635.36687256084,216573.15737052076
1998-10-05,252881.18132329962,225635.70682427948,217410.02309989548,210818.52992708617,226611.8529067796,239588.6301992646,252140.5642368113,214480.45617696695
1998-10-06,252640.98763065026,225464.2546874868,217244.82135259552,210739.7116567052,226516.21426325684,239479.5953371667,251978.2184518843,214382.84784328894
1998-10-07,248877.27285634936,222777.1747978701,214655.70055653376,209503.95685296453,225016.81295044857,237770.22762710133,249433.5623130059,212852.616772123
1998-10-08,247516.0170655702,221802.37556203292,213716.4382058892,209052.9119667839,224469.95419610362,237147.11570405628,248508.73084203494,212294.8051205732
1998-10-09,252480.68448320797,225361.49885486055,217145.81154488664,210703.41416231298,226470.51045585674,239426.19159152004,251887.68043947,214335.04065094292
1998-10-12,256164.2555937427,227991.83109847826,219680.25346409355,211913.4145363703,227938.6193066755,241099.84930598384,254378.8370792391,215833.3040275637
1998-10-13,255283.3871882623,227364.63726846702,219075.924357721,211626.58492434153,227590.34926677123,240702.61794383806,253785.87531337855,215477.70132767776
1998-10-14,257685.70379259464,229076.30945948264,220725.1965222458,212410.4673820064,228541.97730726033,241787.89991894606,255404.80634054737,216449.2489879662
1998-10-15,271538.882530604,238928.42003567508,230218.14255503318,216905.24344917014,234001.19976717475,248015.88785652543,264712.4851505649,222024.56236074894
1998-10-16,271619.0261943702,238984.8350839542,230272.50095921566,216906.61757324642,234007.59846697957,248050.96068209194,264736.24240436935,222055.95965877877
1998-10-19,272579.80096496764,239661.1075920214,230924.11955128194,217124.34417354892,234289.4691416276,248471.35457905126,265267.71647999185,222432.29752889747
1998-10-20,274181.4719271353,240787.7009358633,232009.6422655552,217486.39157815193,234758.2727364603,249170.89054203677,266152.36613677815,223058.52420888867
1998-10-21,273220.53895743843,240112.5835724602,231359.13670666813,217270.08767044605,234478.09447947209,248752.47637392613,265622.9555706934,222683.95859793865
1998-10-22,277304.3537895058,242983.74496874734,234125.62820872656,218191.66105776496,235671.56997772455,250533.9286737789,267876.2896539957,224278.72000882926
